index,id,zipcode,price,median_price_zipcode,condition,status
16169,795002190,98168,205000.0,235000.0,3,buy
16170,3046200125,98168,202000.0,235000.0,4,buy
16173,6083000071,98168,195000.0,235000.0,3,buy
16177,3365900520,98168,192500.0,235000.0,3,buy
16178,923049468,98168,218000.0,235000.0,3,buy
16179,1446403305,98168,206000.0,235000.0,5,buy
16180,1446401550,98168,225000.0,235000.0,4,buy
16182,3821400200,98168,215000.0,235000.0,3,buy
16183,1446404015,98168,200000.0,235000.0,5,buy
16184,8148600055,98168,225000.0,235000.0,3,buy
16185,1446401290,98168,214950.0,235000.0,3,buy
16186,1523049115,98168,234550.0,235000.0,3,buy
16187,985000833,98168,209977.0,235000.0,4,buy
16188,1623049133,98168,205000.0,235000.0,3,buy
16191,8961800035,98168,229000.0,235000.0,3,buy
16193,3361401210,98168,209000.0,235000.0,3,buy
16198,1523049207,98168,161000.0,235000.0,3,buy
16199,1523049207,98168,220000.0,235000.0,3,buy
16202,6620400205,98168,200000.0,235000.0,3,buy
16209,3826000385,98168,201000.0,235000.0,3,buy
16215,923049110,98168,168500.0,235000.0,4,buy
16217,8018600880,98168,110000.0,235000.0,3,buy
16218,3361401011,98168,110000.0,235000.0,3,buy
16219,1760600009,98168,229000.0,235000.0,3,buy
16220,2788400020,98168,150000.0,235000.0,3,buy
16221,3388100020,98168,225000.0,235000.0,3,buy
16225,1723049008,98168,200000.0,235000.0,4,buy
16228,3361400980,98168,135000.0,235000.0,3,buy
16230,257000263,98168,182200.0,235000.0,3,buy
16234,2123049502,98168,215000.0,235000.0,3,buy
16235,3365901435,98168,165000.0,235000.0,3,buy
16236,923049400,98168,185000.0,235000.0,4,buy
16237,796000235,98168,209950.0,235000.0,4,buy
16238,1551500130,98168,180000.0,235000.0,3,buy
16239,1446401190,98168,175000.0,235000.0,3,buy
16240,9200000050,98168,109500.0,235000.0,3,buy
16241,792000006,98168,187000.0,235000.0,3,buy
16242,1623049145,98168,210000.0,235000.0,5,buy
16245,6099400293,98168,208000.0,235000.0,3,buy
16248,40000471,98168,170000.0,235000.0,3,buy
16249,6404600006,98168,173250.0,235000.0,4,buy
16251,111000190,98168,146000.0,235000.0,3,buy
16253,8018600980,98168,187250.0,235000.0,5,buy
16254,316000190,98168,219000.0,235000.0,4,buy
16255,1447600285,98168,212500.0,235000.0,4,buy
16261,2123049498,98168,170000.0,235000.0,3,buy
16264,1670400068,98168,206000.0,235000.0,3,buy
16266,3229200040,98168,215000.0,235000.0,4,buy
16268,6083000123,98168,158000.0,235000.0,3,buy
16274,723049197,98168,195000.0,235000.0,3,buy
16275,7999600180,98168,83000.0,235000.0,3,buy
16277,3826000735,98168,202000.0,235000.0,4,buy
16281,2123049194,98168,199950.0,235000.0,3,buy
16284,3388110230,98168,179000.0,235000.0,3,buy
16285,5537200043,98168,211000.0,235000.0,3,buy
16286,7340600068,98168,215000.0,235000.0,3,buy
16288,1446400564,98168,185000.0,235000.0,3,buy
16295,9158100075,98177,330000.0,522500.0,3,buy
16296,7611200125,98177,467000.0,522500.0,4,buy
16298,2890100060,98177,385000.0,522500.0,3,buy
16299,9498200046,98177,443500.0,522500.0,3,buy
16300,226039214,98177,465250.0,522500.0,3,buy
16301,108000127,98177,456500.0,522500.0,3,buy
16302,7279300070,98177,345500.0,522500.0,5,buy
16303,6380500135,98177,326100.0,522500.0,3,buy
16305,3380900125,98177,360000.0,522500.0,3,buy
16308,3303100075,98177,443500.0,522500.0,4,buy
16309,226039282,98177,442500.0,522500.0,3,buy
16310,8598900125,98177,443000.0,522500.0,3,buy
16312,9265700045,98177,300000.0,522500.0,3,buy
16314,3380900160,98177,502000.0,522500.0,3,buy
16315,1226039129,98177,400000.0,522500.0,3,buy
16317,6619510060,98177,499000.0,522500.0,3,buy
16320,1163100070,98177,355950.0,522500.0,3,buy
16321,7640400106,98177,438400.0,522500.0,4,buy
16323,1158700135,98177,420000.0,522500.0,4,buy
16326,106000320,98177,401000.0,522500.0,4,buy
16329,2759800110,98177,485000.0,522500.0,3,buy
16331,923000265,98177,350000.0,522500.0,3,buy
16336,9540100025,98177,325000.0,522500.0,3,buy
16341,5049800005,98177,447000.0,522500.0,3,buy
16343,3303000130,98177,370000.0,522500.0,3,buy
16344,3303000130,98177,520000.0,522500.0,3,buy
16346,2596400050,98177,375000.0,522500.0,4,buy
16347,2426039130,98177,417500.0,522500.0,4,buy
16348,7370600050,98177,452000.0,522500.0,3,buy
16350,930000289,98177,509007.0,522500.0,3,buy
16354,7280300080,98177,510000.0,522500.0,3,buy
16356,7292700005,98177,485000.0,522500.0,4,buy
16358,6384300020,98177,494000.0,522500.0,4,buy
16360,126039323,98177,417500.0,522500.0,4,buy
16361,7019000050,98177,367500.0,522500.0,3,buy
16362,2697400020,98177,400000.0,522500.0,3,buy
16366,2110900050,98177,468000.0,522500.0,3,buy
16367,1124000050,98177,461000.0,522500.0,5,buy
16368,1226039130,98177,355000.0,522500.0,3,buy
16369,1124000005,98177,499000.0,522500.0,3,buy
16372,7640400250,98177,506000.0,522500.0,4,buy
16373,8019700010,98177,489950.0,522500.0,3,buy
16381,1226039103,98177,380000.0,522500.0,3,buy
16386,259000100,98177,430000.0,522500.0,4,buy
16387,9144100298,98177,380000.0,522500.0,3,buy
16388,924000040,98177,324000.0,522500.0,4,buy
16390,7278100665,98177,370000.0,522500.0,4,buy
16391,106000044,98177,399950.0,522500.0,3,buy
16392,1526300015,98177,397990.0,522500.0,4,buy
16394,226039279,98177,505000.0,522500.0,3,buy
16395,748000205,98177,293000.0,522500.0,3,buy
16397,126039599,98177,475000.0,522500.0,3,buy
16400,9508500075,98177,462000.0,522500.0,4,buy
16401,767000159,98177,337900.0,522500.0,3,buy
16403,7818900060,98177,458400.0,522500.0,3,buy
16404,7308900445,98177,375000.0,522500.0,4,buy
16406,2797500030,98177,355000.0,522500.0,3,buy
16407,3102700160,98177,344900.0,522500.0,4,buy
16408,9540100060,98177,330000.0,522500.0,4,buy
16409,923000270,98177,405000.0,522500.0,4,buy
16412,1661000060,98177,410000.0,522500.0,3,buy
16413,1139000400,98177,430000.0,522500.0,4,buy
16414,7617500075,98177,427000.0,522500.0,4,buy
16416,6649900030,98177,485000.0,522500.0,4,buy
16417,7277100055,98177,500000.0,522500.0,3,buy
16420,5096300140,98177,398500.0,522500.0,3,buy
16424,2759500105,98177,419000.0,522500.0,4,buy
16426,1139000135,98177,440000.0,522500.0,3,buy
16427,259000240,98177,506000.0,522500.0,3,buy
16428,520700125,98177,437000.0,522500.0,3,buy
16431,1139000620,98177,385000.0,522500.0,3,buy
16434,1226039054,98177,436000.0,522500.0,3,buy
16435,8165100035,98177,245560.0,522500.0,3,buy
16438,6154900065,98177,490000.0,522500.0,4,buy
16439,3111300040,98177,435000.0,522500.0,3,buy
16440,2978800120,98177,469000.0,522500.0,3,buy
16441,7291700065,98177,455000.0,522500.0,3,buy
16442,258100040,98177,335000.0,522500.0,4,buy
16444,126039213,98177,365500.0,522500.0,4,buy
16445,226039186,98177,299950.0,522500.0,4,buy
16447,3374900035,98177,440250.0,522500.0,4,buy
16451,2915200210,98177,500000.0,522500.0,4,buy
16452,923000120,98177,515000.0,522500.0,4,buy
16453,106000395,98177,405000.0,522500.0,4,buy
16454,126039305,98177,345000.0,522500.0,3,buy
16458,126039252,98177,415000.0,522500.0,4,buy
16459,923000413,98177,515000.0,522500.0,4,buy
16460,6154900130,98177,340000.0,522500.0,3,buy
16462,7414200010,98177,276000.0,522500.0,3,buy
16468,1124000010,98177,500000.0,522500.0,4,buy
16470,9265700005,98177,395000.0,522500.0,4,buy
16473,1837010010,98177,465000.0,522500.0,3,buy
16476,5151200290,98177,300000.0,522500.0,3,buy
16477,8910500471,98177,407000.0,522500.0,3,buy
16478,5587000010,98177,385000.0,522500.0,3,buy
16479,930000425,98177,440000.0,522500.0,3,buy
16480,6190700284,98177,420000.0,522500.0,3,buy
16482,3585900430,98177,520000.0,522500.0,3,buy
16483,6380500151,98177,468000.0,522500.0,3,buy
16486,126039413,98177,469000.0,522500.0,3,buy
16487,930000305,98177,379400.0,522500.0,4,buy
16490,5096300130,98177,413000.0,522500.0,3,buy
16491,6170900190,98177,325000.0,522500.0,3,buy
16493,3626039028,98177,417500.0,522500.0,4,buy
16494,5500200010,98177,389950.0,522500.0,3,buy
16495,7308900100,98177,401000.0,522500.0,3,buy
16500,5500100120,98177,380000.0,522500.0,4,buy
16501,7586200061,98177,375000.0,522500.0,3,buy
16503,8598900157,98177,263700.0,522500.0,3,buy
16514,3792400110,98177,492650.0,522500.0,3,buy
16515,7277100610,98177,380000.0,522500.0,3,buy
16517,3654200037,98177,380000.0,522500.0,3,buy
16518,126039256,98177,434900.0,522500.0,3,buy
16520,3413700130,98177,425000.0,522500.0,3,buy
16522,3654200039,98177,390500.0,522500.0,3,buy
16525,7853210060,98065,430000.0,499000.0,3,buy
16526,7994700030,98065,201000.0,499000.0,3,buy
16528,7852030960,98065,437500.0,499000.0,3,buy
16530,3624079046,98065,460000.0,499000.0,3,buy
16532,7852180340,98065,430000.0,499000.0,3,buy
16533,7849202231,98065,337000.0,499000.0,3,buy
16535,7852020640,98065,470000.0,499000.0,3,buy
16536,7853340860,98065,420000.0,499000.0,3,buy
16538,7853210140,98065,359000.0,499000.0,3,buy
16539,7852030240,98065,485500.0,499000.0,3,buy
16540,7852180560,98065,403000.0,499000.0,3,buy
16541,7852030320,98065,470000.0,499000.0,3,buy
16544,5103900045,98065,299000.0,499000.0,3,buy
16546,7849201600,98065,286700.0,499000.0,3,buy
16548,7852150140,98065,381000.0,499000.0,3,buy
16550,7852180260,98065,410000.0,499000.0,3,buy
16551,5415000240,98065,330000.0,499000.0,4,buy
16552,7852130100,98065,459950.0,499000.0,3,buy
16553,7852040110,98065,423700.0,499000.0,3,buy
16555,7462900015,98065,387000.0,499000.0,3,buy
16556,7853270940,98065,389000.0,499000.0,3,buy
16558,7849200315,98065,276000.0,499000.0,3,buy
16562,2424410110,98065,325000.0,499000.0,3,buy
16563,7852100110,98065,490000.0,499000.0,3,buy
16567,7852060490,98065,356000.0,499000.0,3,buy
16569,7853340490,98065,386000.0,499000.0,3,buy
16573,7849200945,98065,306500.0,499000.0,4,buy
16574,7853301220,98065,425000.0,499000.0,3,buy
16575,3124089086,98065,300000.0,499000.0,3,buy
16576,7853230590,98065,435000.0,499000.0,3,buy
16577,7852000110,98065,441500.0,499000.0,3,buy
16579,7852040080,98065,487275.0,499000.0,3,buy
16584,7802900380,98065,335000.0,499000.0,4,buy
16588,7852180430,98065,450000.0,499000.0,3,buy
16590,7849201061,98065,319950.0,499000.0,4,buy
16593,7853340430,98065,378000.0,499000.0,3,buy
16595,5417600130,98065,244500.0,499000.0,3,buy
16596,5417600130,98065,301000.0,499000.0,3,buy
16599,7849201100,98065,323000.0,499000.0,4,buy
16601,7853220690,98065,470000.0,499000.0,3,buy
16602,7852180530,98065,440000.0,499000.0,3,buy
16607,7849202585,98065,170000.0,499000.0,3,buy
16608,7853340450,98065,415000.0,499000.0,3,buy
16609,7853340610,98065,394000.0,499000.0,3,buy
16612,5103900015,98065,358000.0,499000.0,4,buy
16616,7853301240,98065,443500.0,499000.0,3,buy
16617,7853230720,98065,368000.0,499000.0,3,buy
16618,7853301930,98065,405000.0,499000.0,3,buy
16620,7849202190,98065,235000.0,499000.0,3,buy
16621,7852030310,98065,440000.0,499000.0,3,buy
16622,7853302190,98065,388500.0,499000.0,3,buy
16624,7853340960,98065,425590.0,499000.0,3,buy
16627,9423800030,98065,250000.0,499000.0,4,buy
16628,7852020800,98065,465000.0,499000.0,3,buy
16629,7852060370,98065,355000.0,499000.0,3,buy
16630,7853302180,98065,451000.0,499000.0,3,buy
16631,7852000340,98065,482000.0,499000.0,3,buy
16634,7853230200,98065,470000.0,499000.0,3,buy
16635,7849200861,98065,281000.0,499000.0,4,buy
16636,7852020340,98065,497000.0,499000.0,3,buy
16638,7849202220,98065,350000.0,499000.0,3,buy
16639,7853230570,98065,440000.0,499000.0,3,buy
16641,7852150200,98065,389950.0,499000.0,3,buy
16642,7853230270,98065,435000.0,499000.0,3,buy
16643,7852130640,98065,432500.0,499000.0,3,buy
16644,5417600200,98065,285000.0,499000.0,3,buy
16646,2824089053,98065,474950.0,499000.0,3,buy
16649,7853302520,98065,475000.0,499000.0,3,buy
16652,7849202299,98065,320000.0,499000.0,3,buy
16653,7853300650,98065,425000.0,499000.0,3,buy
16654,7853300720,98065,452500.0,499000.0,3,buy
16655,3024089057,98065,282500.0,499000.0,4,buy
16657,7852150220,98065,432000.0,499000.0,4,buy
16658,7852130720,98065,452500.0,499000.0,3,buy
16660,7853340330,98065,384205.0,499000.0,3,buy
16662,7853302110,98065,469900.0,499000.0,3,buy
16663,7853310720,98065,479500.0,499000.0,3,buy
16665,7852150120,98065,384000.0,499000.0,3,buy
16666,123079023,98065,356000.0,499000.0,3,buy
16667,7853221010,98065,467000.0,499000.0,3,buy
16670,7852150530,98065,425000.0,499000.0,3,buy
16671,7853210210,98065,420000.0,499000.0,3,buy
16672,7852040210,98065,449950.0,499000.0,3,buy
16674,7852020790,98065,490000.0,499000.0,3,buy
16675,7849201020,98065,335000.0,499000.0,4,buy
16676,7853300970,98065,489000.0,499000.0,3,buy
16677,7852050220,98065,345000.0,499000.0,3,buy
16678,7852180650,98065,419000.0,499000.0,3,buy
16679,7851200040,98065,265000.0,499000.0,3,buy
16681,4032500035,98065,295000.0,499000.0,3,buy
16682,7853340660,98065,382000.0,499000.0,3,buy
16684,7853300290,98065,490000.0,499000.0,3,buy
16685,2424400130,98065,352500.0,499000.0,3,buy
16687,2624089022,98065,399950.0,499000.0,3,buy
16689,7852000500,98065,480000.0,499000.0,3,buy
16690,2624089026,98065,275000.0,499000.0,4,buy
16691,9474700020,98065,310000.0,499000.0,4,buy
16700,2124089028,98065,279000.0,499000.0,3,buy
16701,7852130080,98065,444500.0,499000.0,3,buy
16703,7853302140,98065,440500.0,499000.0,3,buy
16706,7853210050,98065,339000.0,499000.0,3,buy
16707,7606200275,98065,190000.0,499000.0,3,buy
16711,7852000010,98065,455600.0,499000.0,3,buy
16712,7852020670,98065,475000.0,499000.0,3,buy
16713,7853302130,98065,418500.0,499000.0,3,buy
16714,7853300020,98065,475000.0,499000.0,3,buy
16718,7853210180,98065,428000.0,499000.0,3,buy
16719,7853220610,98065,457000.0,499000.0,3,buy
16720,7852020760,98065,399000.0,499000.0,3,buy
16721,7849202296,98065,339900.0,499000.0,3,buy
16723,7606200090,98065,208000.0,499000.0,4,buy
16725,7852150720,98065,405000.0,499000.0,3,buy
16727,7852030330,98065,480000.0,499000.0,3,buy
16728,7802900504,98065,454000.0,499000.0,4,buy
16731,7853300770,98065,410000.0,499000.0,3,buy
16732,7852130410,98065,450000.0,499000.0,3,buy
16733,7853220910,98065,485000.0,499000.0,3,buy
16734,2624089040,98065,279475.0,499000.0,3,buy
16735,7852020580,98065,375000.0,499000.0,3,buy
16739,3124089060,98065,282000.0,499000.0,4,buy
16741,7853320550,98065,425000.0,499000.0,3,buy
16744,3862710030,98065,450000.0,499000.0,3,buy
16752,7853361230,98065,480000.0,499000.0,3,buy
16753,7853321180,98065,465000.0,499000.0,3,buy
16757,7853360990,98065,430000.0,499000.0,3,buy
16759,7853321090,98065,450000.0,499000.0,3,buy
16760,7852130800,98065,435000.0,499000.0,3,buy
16764,3862710090,98065,417000.0,499000.0,3,buy
16773,3862710050,98065,437718.0,499000.0,3,buy
16777,7853320280,98065,425000.0,499000.0,3,buy
16780,3862710180,98065,408474.0,499000.0,3,buy
16782,7853360850,98065,471500.0,499000.0,3,buy
16784,7853321260,98065,492000.0,499000.0,3,buy
16789,7853270830,98065,445000.0,499000.0,3,buy
16793,3862710200,98065,414000.0,499000.0,3,buy
16796,7853361210,98065,400000.0,499000.0,3,buy
16798,7853360720,98065,485000.0,499000.0,3,buy
16799,3862710210,98065,409316.0,499000.0,3,buy
16802,7852100150,98065,459000.0,499000.0,3,buy
16807,7852130430,98065,425000.0,499000.0,3,buy
16808,3862710010,98065,424950.0,499000.0,3,buy
16809,7853361310,98065,425000.0,499000.0,3,buy
16813,3862700020,98065,433190.0,499000.0,3,buy
16815,7853320950,98065,412500.0,499000.0,3,buy
16816,7853321150,98065,452000.0,499000.0,3,buy
16818,7853320250,98065,480000.0,499000.0,3,buy
16822,7853321110,98065,409000.0,499000.0,3,buy
16825,7853360620,98065,425000.0,499000.0,3,buy
16830,8929000270,98029,453246.0,570000.0,3,buy
16831,3629920030,98029,520000.0,570000.0,3,buy
16832,3904901710,98029,435500.0,570000.0,3,buy
16833,3905040800,98029,533600.0,570000.0,4,buy
16834,3904930240,98029,485000.0,570000.0,3,buy
16835,3904980030,98029,500000.0,570000.0,3,buy
16836,4057300200,98029,310000.0,570000.0,3,buy
16837,3905081070,98029,535800.0,570000.0,3,buy
16838,8665050060,98029,457500.0,570000.0,3,buy
16839,3629790160,98029,524250.0,570000.0,3,buy
16840,3904910320,98029,484950.0,570000.0,3,buy
16843,3905100520,98029,510000.0,570000.0,3,buy
16845,3904901200,98029,530000.0,570000.0,4,buy
16848,3904910520,98029,505000.0,570000.0,4,buy
16854,3629920140,98029,477000.0,570000.0,3,buy
16855,3905100070,98029,467000.0,570000.0,3,buy
16862,3905040070,98029,540000.0,570000.0,3,buy
16865,3905030140,98029,545000.0,570000.0,3,buy
16867,3904901670,98029,455000.0,570000.0,4,buy
16869,3904990030,98029,561000.0,570000.0,3,buy
16872,3629800100,98029,520000.0,570000.0,3,buy
16873,3904901450,98029,445000.0,570000.0,4,buy
16877,3904901570,98029,432250.0,570000.0,3,buy
16879,3905081500,98029,532000.0,570000.0,3,buy
16882,8665050490,98029,480680.0,570000.0,3,buy
16885,3630030110,98029,534500.0,570000.0,3,buy
16886,3905081800,98029,560000.0,570000.0,3,buy
16887,3905100740,98029,540000.0,570000.0,3,buy
16888,3529000930,98029,530000.0,570000.0,3,buy
16889,3629920300,98029,425000.0,570000.0,3,buy
16890,8929000290,98029,372977.0,570000.0,3,buy
16891,8929000170,98029,357186.0,570000.0,3,buy
16896,8929000380,98029,479990.0,570000.0,3,buy
16897,3904910480,98029,490000.0,570000.0,4,buy
16898,3630070010,98029,310000.0,570000.0,3,buy
16899,3904910050,98029,515000.0,570000.0,5,buy
16900,3905100280,98029,478000.0,570000.0,3,buy
16901,8929000050,98029,439990.0,570000.0,3,buy
16902,3905100380,98029,535000.0,570000.0,3,buy
16904,8929000280,98029,386591.0,570000.0,3,buy
16906,8665050080,98029,445000.0,570000.0,3,buy
16909,3905081350,98029,560000.0,570000.0,3,buy
16912,3630120380,98029,539950.0,570000.0,3,buy
16913,3905030480,98029,536000.0,570000.0,3,buy
16915,8929000130,98029,357562.0,570000.0,3,buy
16916,8944360080,98029,513000.0,570000.0,3,buy
16917,3630010020,98029,376000.0,570000.0,3,buy
16926,3905050280,98029,533000.0,570000.0,3,buy
16927,3905080280,98029,529000.0,570000.0,3,buy
16928,3904901330,98029,449950.0,570000.0,3,buy
16930,3630120050,98029,565000.0,570000.0,3,buy
16932,3904990430,98029,495000.0,570000.0,3,buy
16933,3904901190,98029,567000.0,570000.0,3,buy
16935,8944360170,98029,517500.0,570000.0,3,buy
16936,8944360290,98029,477000.0,570000.0,3,buy
16937,4057300170,98029,305000.0,570000.0,3,buy
16940,3629960590,98029,376000.0,570000.0,3,buy
16941,3905100220,98029,535000.0,570000.0,3,buy
16943,3905100210,98029,449950.0,570000.0,3,buy
16945,3905080730,98029,535500.0,570000.0,3,buy
16947,8665050450,98029,435000.0,570000.0,3,buy
16948,3630060040,98029,285000.0,570000.0,3,buy
16953,3630050180,98029,360000.0,570000.0,3,buy
16955,3905040220,98029,525000.0,570000.0,4,buy
16956,3630010040,98029,402000.0,570000.0,3,buy
16957,3630020090,98029,454280.0,570000.0,3,buy
16958,3904920600,98029,560000.0,570000.0,4,buy
16959,3629960600,98029,350000.0,570000.0,3,buy
16960,8929000330,98029,404763.0,570000.0,3,buy
16963,8929000360,98029,413565.0,570000.0,3,buy
16966,3630030180,98029,499000.0,570000.0,3,buy
16969,3629970620,98029,476100.0,570000.0,3,buy
16970,3904940160,98029,555000.0,570000.0,3,buy
16971,8944360390,98029,485000.0,570000.0,3,buy
16973,3905050240,98029,425000.0,570000.0,3,buy
16974,3904980270,98029,517500.0,570000.0,3,buy
16975,3629960060,98029,362000.0,570000.0,3,buy
16976,8929000030,98029,419990.0,570000.0,3,buy
16977,3629870200,98029,550000.0,570000.0,3,buy
16978,4057300030,98029,310000.0,570000.0,3,buy
16983,8929000060,98029,351358.0,570000.0,3,buy
16984,3904920390,98029,545000.0,570000.0,3,buy
16985,8929000350,98029,472217.0,570000.0,3,buy
16987,3905060070,98029,545000.0,570000.0,3,buy
16988,3904940140,98029,550000.0,570000.0,3,buy
16989,3630060070,98029,472500.0,570000.0,3,buy
16992,3905040060,98029,477500.0,570000.0,3,buy
16995,3904990570,98029,496700.0,570000.0,4,buy
16996,3904990260,98029,545800.0,570000.0,3,buy
16998,8929000140,98029,491234.0,570000.0,3,buy
16999,3629960550,98029,450000.0,570000.0,3,buy
17001,8078350520,98029,550000.0,570000.0,3,buy
17003,3904901840,98029,491500.0,570000.0,3,buy
17005,3904980320,98029,498688.0,570000.0,3,buy
17007,3905080310,98029,509950.0,570000.0,3,buy
17008,3630110370,98029,420000.0,570000.0,3,buy
17010,3905100310,98029,544000.0,570000.0,3,buy
17012,3904900530,98029,485000.0,570000.0,3,buy
17014,3629970610,98029,435000.0,570000.0,3,buy
17017,3904960150,98029,535000.0,570000.0,3,buy
17020,8665050530,98029,450000.0,570000.0,3,buy
17021,8929000040,98029,462608.0,570000.0,3,buy
17022,3905080870,98029,510000.0,570000.0,3,buy
17025,4057300180,98029,310000.0,570000.0,3,buy
17028,3905040040,98029,464000.0,570000.0,3,buy
17030,3630060150,98029,550000.0,570000.0,3,buy
17034,8665050220,98029,459000.0,570000.0,4,buy
17036,3905100610,98029,517500.0,570000.0,3,buy
17039,1424069044,98029,450000.0,570000.0,3,buy
17041,8929000230,98029,550000.0,570000.0,3,buy
17042,3904980360,98029,495000.0,570000.0,3,buy
17044,8665050770,98029,505000.0,570000.0,3,buy
17046,3905030330,98029,564800.0,570000.0,3,buy
17048,6446200190,98029,563750.0,570000.0,3,buy
17049,3629950010,98029,470000.0,570000.0,3,buy
17050,6446200050,98029,540000.0,570000.0,3,buy
17052,3630000080,98029,450000.0,570000.0,3,buy
17053,3629970680,98029,524950.0,570000.0,3,buy
17056,3630030500,98029,561000.0,570000.0,3,buy
17057,3904901300,98029,468000.0,570000.0,3,buy
17059,3630020430,98029,420000.0,570000.0,3,buy
17061,3904910010,98029,480000.0,570000.0,3,buy
17062,8929000250,98029,395000.0,570000.0,3,buy
17065,3630070280,98029,418000.0,570000.0,3,buy
17067,3905100630,98029,500000.0,570000.0,4,buy
17069,3904950190,98029,500000.0,570000.0,3,buy
17071,3630020380,98029,379770.0,570000.0,3,buy
17073,3630080430,98029,451000.0,570000.0,3,buy
17075,3630000130,98029,430000.0,570000.0,3,buy
17077,3905040780,98029,520000.0,570000.0,4,buy
17078,3630030010,98029,541000.0,570000.0,3,buy
17079,3905100840,98029,500000.0,570000.0,4,buy
17080,3904930730,98029,496600.0,570000.0,3,buy
17084,3904930410,98029,424000.0,570000.0,3,buy
17087,6445800015,98029,490000.0,570000.0,3,buy
17089,3630000150,98029,358500.0,570000.0,3,buy
17091,3904900610,98029,475000.0,570000.0,3,buy
17093,3904900230,98029,520000.0,570000.0,3,buy
17096,3905040590,98029,560000.0,570000.0,3,buy
17097,3630020150,98029,425000.0,570000.0,3,buy
17098,3904930530,98029,350000.0,570000.0,3,buy
17099,3904901520,98029,447000.0,570000.0,3,buy
17101,8929000090,98029,484998.0,570000.0,3,buy
17106,3630080070,98029,348000.0,570000.0,3,buy
17107,8138870060,98029,395825.0,570000.0,3,buy
17113,3629960680,98029,395000.0,570000.0,3,buy
17118,8138870470,98029,494815.0,570000.0,3,buy
17122,3629990110,98029,475000.0,570000.0,3,buy
17124,3630080030,98029,405000.0,570000.0,3,buy
17128,8138870530,98029,419190.0,570000.0,3,buy
17131,3629990180,98029,535000.0,570000.0,3,buy
17132,3629990020,98029,449500.0,570000.0,3,buy
17136,3629960170,98029,445000.0,570000.0,3,buy
17137,3629990280,98029,497000.0,570000.0,3,buy
17139,3630080190,98029,405000.0,570000.0,3,buy
17142,3630080120,98029,358000.0,570000.0,3,buy
17143,1777500060,98006,527700.0,693000.0,4,buy
17144,6071600370,98006,500000.0,693000.0,4,buy
17146,1687900520,98006,673000.0,693000.0,4,buy
17147,9552700140,98006,675000.0,693000.0,3,buy
17148,2200500350,98006,500000.0,693000.0,4,buy
17149,2201500030,98006,420000.0,693000.0,4,buy
17152,6073200075,98006,625000.0,693000.0,5,buy
17154,1324059104,98006,691100.0,693000.0,4,buy
17156,2205700350,98006,378500.0,693000.0,3,buy
17159,6067910030,98006,664000.0,693000.0,5,buy
17161,9346980140,98006,605000.0,693000.0,4,buy
17163,2205500575,98006,390000.0,693000.0,4,buy
17164,6067900060,98006,565000.0,693000.0,5,buy
17165,9429500045,98006,428750.0,693000.0,4,buy
17170,2024059094,98006,515000.0,693000.0,3,buy
17171,6072600200,98006,470500.0,693000.0,3,buy
17173,6071600340,98006,472800.0,693000.0,3,buy
17176,2205500400,98006,542000.0,693000.0,4,buy
17178,1951820070,98006,491500.0,693000.0,4,buy
17179,6067900640,98006,391000.0,693000.0,4,buy
17180,6071600270,98006,495000.0,693000.0,4,buy
17182,1951700700,98006,530000.0,693000.0,4,buy
17183,2600000510,98006,686000.0,693000.0,4,buy
17184,7805460030,98006,615000.0,693000.0,3,buy
17187,7856700990,98006,655000.0,693000.0,4,buy
17188,6072100140,98006,500000.0,693000.0,5,buy
17193,5566100060,98006,490000.0,693000.0,4,buy
17195,4035900060,98006,515000.0,693000.0,3,buy
17196,2211700160,98006,450000.0,693000.0,3,buy
17197,2203500570,98006,437000.0,693000.0,4,buy
17198,2024059084,98006,625000.0,693000.0,5,buy
17199,2206700295,98006,453000.0,693000.0,5,buy
17202,6071700160,98006,603500.0,693000.0,5,buy
17203,6071900070,98006,500000.0,693000.0,3,buy
17208,2202500110,98006,430000.0,693000.0,5,buy
17211,4035900015,98006,659500.0,693000.0,4,buy
17212,2205700405,98006,479000.0,693000.0,4,buy
17218,2141310490,98006,625000.0,693000.0,3,buy
17219,1115400090,98006,610000.0,693000.0,3,buy
17221,2201500490,98006,435000.0,693000.0,4,buy
17222,6072100490,98006,527500.0,693000.0,5,buy
17223,1777500090,98006,680000.0,693000.0,4,buy
17224,5603800110,98006,586000.0,693000.0,4,buy
17225,1777600490,98006,675000.0,693000.0,4,buy
17226,3447000100,98006,645000.0,693000.0,3,buy
17227,6072300110,98006,550000.0,693000.0,4,buy
17233,6072700110,98006,615000.0,693000.0,3,buy
17237,6072400820,98006,525000.0,693000.0,5,buy
17241,6705120280,98006,428000.0,693000.0,3,buy
17242,8562800250,98006,596000.0,693000.0,5,buy
17244,6072000440,98006,620000.0,693000.0,3,buy
17245,6071900130,98006,550000.0,693000.0,4,buy
17247,6072650290,98006,560000.0,693000.0,4,buy
17250,6308000020,98006,590000.0,693000.0,3,buy
17251,6067910130,98006,526000.0,693000.0,4,buy
17254,1672000170,98006,575000.0,693000.0,4,buy
17256,2600040130,98006,578000.0,693000.0,3,buy
17258,9346930250,98006,668500.0,693000.0,4,buy
17260,2202500255,98006,335000.0,693000.0,4,buy
17262,2600000050,98006,690000.0,693000.0,4,buy
17264,6071300500,98006,550000.0,693000.0,4,buy
17265,6072760670,98006,652450.0,693000.0,5,buy
17267,2205700345,98006,500000.0,693000.0,3,buy
